timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574706602826,35,HTTP Request,200,OK,Thread Group 1-16,text,true,,26121,115,1,1,http://192.168.16.69/,22,0,1
1574706602885,22,HTTP Request,200,OK,Thread Group 1-17,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,0
1574706602944,58,HTTP Request,200,OK,Thread Group 1-18,text,true,,26121,115,2,2,http://192.168.16.69/,38,0,1
1574706603003,23,HTTP Request,200,OK,Thread Group 1-19,text,true,,26121,115,1,1,http://192.168.16.69/,16,0,0
1574706603061,15,HTTP Request,200,OK,Thread Group 1-20,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706603120,18,HTTP Request,200,OK,Thread Group 1-21,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,0
1574706603180,41,HTTP Request,200,OK,Thread Group 1-22,text,true,,26121,115,1,1,http://192.168.16.69/,31,0,1
1574706603239,16,HTTP Request,200,OK,Thread Group 1-23,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706603297,15,HTTP Request,200,OK,Thread Group 1-24,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706603362,17,HTTP Request,200,OK,Thread Group 1-25,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,0
1574706603416,38,HTTP Request,200,OK,Thread Group 1-26,text,true,,26121,115,1,1,http://192.168.16.69/,29,0,1
1574706603475,14,HTTP Request,200,OK,Thread Group 1-27,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706603533,15,HTTP Request,200,OK,Thread Group 1-28,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706603594,25,HTTP Request,200,OK,Thread Group 1-29,text,true,,26121,115,1,1,http://192.168.16.69/,15,0,0
1574706603652,16,HTTP Request,200,OK,Thread Group 1-30,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706603710,21,HTTP Request,200,OK,Thread Group 1-31,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,0
1574706603769,29,HTTP Request,200,OK,Thread Group 1-32,text,true,,26121,115,1,1,http://192.168.16.69/,21,0,2
1574706603828,33,HTTP Request,200,OK,Thread Group 1-33,text,true,,26121,115,1,1,http://192.168.16.69/,25,0,1
1574706603887,13,HTTP Request,200,OK,Thread Group 1-34,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706603946,18,HTTP Request,200,OK,Thread Group 1-35,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706604005,17,HTTP Request,200,OK,Thread Group 1-36,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706604065,35,HTTP Request,200,OK,Thread Group 1-37,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,1
1574706604124,26,HTTP Request,200,OK,Thread Group 1-38,text,true,,26121,115,1,1,http://192.168.16.69/,17,0,0
1574706604182,17,HTTP Request,200,OK,Thread Group 1-39,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706604241,21,HTTP Request,200,OK,Thread Group 1-40,text,true,,26121,115,1,1,http://192.168.16.69/,14,0,0
1574706604300,22,HTTP Request,200,OK,Thread Group 1-41,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,0
1574706604360,19,HTTP Request,200,OK,Thread Group 1-42,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706604418,23,HTTP Request,200,OK,Thread Group 1-43,text,true,,26121,115,1,1,http://192.168.16.69/,15,0,1
1574706604477,15,HTTP Request,200,OK,Thread Group 1-44,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706604537,39,HTTP Request,200,OK,Thread Group 1-45,text,true,,26121,115,1,1,http://192.168.16.69/,28,0,1
1574706604595,18,HTTP Request,200,OK,Thread Group 1-46,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,0
1574706604654,32,HTTP Request,200,OK,Thread Group 1-47,text,true,,26121,115,1,1,http://192.168.16.69/,20,0,1
1574706604713,35,HTTP Request,200,OK,Thread Group 1-48,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,1
1574706604772,18,HTTP Request,200,OK,Thread Group 1-49,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706604832,35,HTTP Request,200,OK,Thread Group 1-50,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,1
1574706604890,22,HTTP Request,200,OK,Thread Group 1-51,text,true,,26121,115,1,1,http://192.168.16.69/,15,0,0
1574706604949,36,HTTP Request,200,OK,Thread Group 1-52,text,true,,26121,115,1,1,http://192.168.16.69/,29,0,1
1574706605009,13,HTTP Request,200,OK,Thread Group 1-53,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706605068,36,HTTP Request,200,OK,Thread Group 1-54,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,0
1574706605127,30,HTTP Request,200,OK,Thread Group 1-55,text,true,,26121,115,1,1,http://192.168.16.69/,23,0,0
1574706605185,13,HTTP Request,200,OK,Thread Group 1-56,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706605244,18,HTTP Request,200,OK,Thread Group 1-57,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,1
1574706605303,28,HTTP Request,200,OK,Thread Group 1-58,text,true,,26121,115,1,1,http://192.168.16.69/,18,0,1
1574706605363,25,HTTP Request,200,OK,Thread Group 1-59,text,true,,26121,115,1,1,http://192.168.16.69/,16,0,2
1574706605421,13,HTTP Request,200,OK,Thread Group 1-60,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706605481,12,HTTP Request,200,OK,Thread Group 1-61,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706605539,35,HTTP Request,200,OK,Thread Group 1-62,text,true,,26121,115,1,1,http://192.168.16.69/,24,0,1
1574706605598,16,HTTP Request,200,OK,Thread Group 1-63,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706605657,28,HTTP Request,200,OK,Thread Group 1-64,text,true,,26121,115,1,1,http://192.168.16.69/,20,0,2
1574706605716,14,HTTP Request,200,OK,Thread Group 1-65,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706605777,31,HTTP Request,200,OK,Thread Group 1-66,text,true,,26121,115,1,1,http://192.168.16.69/,24,0,0
1574706605835,37,HTTP Request,200,OK,Thread Group 1-67,text,true,,26121,115,1,1,http://192.168.16.69/,29,0,0
1574706605893,14,HTTP Request,200,OK,Thread Group 1-68,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706605952,16,HTTP Request,200,OK,Thread Group 1-69,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706606011,21,HTTP Request,200,OK,Thread Group 1-70,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,1
1574706606070,17,HTTP Request,200,OK,Thread Group 1-71,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706606130,15,HTTP Request,200,OK,Thread Group 1-72,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706606189,13,HTTP Request,200,OK,Thread Group 1-73,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706606248,22,HTTP Request,200,OK,Thread Group 1-74,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,0
1574706606306,19,HTTP Request,200,OK,Thread Group 1-75,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,0
1574706606365,34,HTTP Request,200,OK,Thread Group 1-76,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,1
1574706606424,13,HTTP Request,200,OK,Thread Group 1-77,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706606483,13,HTTP Request,200,OK,Thread Group 1-78,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706606543,22,HTTP Request,200,OK,Thread Group 1-79,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,0
1574706606601,37,HTTP Request,200,OK,Thread Group 1-80,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,1
1574706606660,19,HTTP Request,200,OK,Thread Group 1-81,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,1
1574706606720,19,HTTP Request,200,OK,Thread Group 1-82,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706606778,19,HTTP Request,200,OK,Thread Group 1-83,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,1
1574706606837,21,HTTP Request,200,OK,Thread Group 1-84,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,1
1574706606897,48,HTTP Request,200,OK,Thread Group 1-85,text,true,,26121,115,1,1,http://192.168.16.69/,36,0,1
1574706606956,19,HTTP Request,200,OK,Thread Group 1-86,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706607014,13,HTTP Request,200,OK,Thread Group 1-87,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706607074,44,HTTP Request,200,OK,Thread Group 1-88,text,true,,26121,115,1,1,http://192.168.16.69/,32,0,1
1574706607132,19,HTTP Request,200,OK,Thread Group 1-89,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706607192,15,HTTP Request,200,OK,Thread Group 1-90,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706607250,21,HTTP Request,200,OK,Thread Group 1-91,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,1
1574706607310,38,HTTP Request,200,OK,Thread Group 1-92,text,true,,26121,115,1,1,http://192.168.16.69/,28,0,1
1574706607368,14,HTTP Request,200,OK,Thread Group 1-93,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706607427,20,HTTP Request,200,OK,Thread Group 1-94,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706607486,16,HTTP Request,200,OK,Thread Group 1-95,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706607546,17,HTTP Request,200,OK,Thread Group 1-96,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706607604,15,HTTP Request,200,OK,Thread Group 1-97,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706607663,16,HTTP Request,200,OK,Thread Group 1-98,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706607723,28,HTTP Request,200,OK,Thread Group 1-99,text,true,,26121,115,1,1,http://192.168.16.69/,17,0,0
1574706607781,17,HTTP Request,200,OK,Thread Group 1-100,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706607841,30,HTTP Request,200,OK,Thread Group 1-101,text,true,,26121,115,1,1,http://192.168.16.69/,18,0,1
1574706607900,19,HTTP Request,200,OK,Thread Group 1-102,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706607959,32,HTTP Request,200,OK,Thread Group 1-103,text,true,,26121,115,1,1,http://192.168.16.69/,25,0,1
1574706608018,13,HTTP Request,200,OK,Thread Group 1-104,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706608077,40,HTTP Request,200,OK,Thread Group 1-105,text,true,,26121,115,1,1,http://192.168.16.69/,30,0,1
1574706608135,14,HTTP Request,200,OK,Thread Group 1-106,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706608194,13,HTTP Request,200,OK,Thread Group 1-107,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706608254,35,HTTP Request,200,OK,Thread Group 1-108,text,true,,26121,115,1,1,http://192.168.16.69/,26,0,1
1574706608314,31,HTTP Request,200,OK,Thread Group 1-109,text,true,,26121,115,1,1,http://192.168.16.69/,23,0,1
1574706608372,25,HTTP Request,200,OK,Thread Group 1-110,text,true,,26121,115,1,1,http://192.168.16.69/,19,0,1
1574706608430,12,HTTP Request,200,OK,Thread Group 1-111,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706608489,13,HTTP Request,200,OK,Thread Group 1-112,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706608549,40,HTTP Request,200,OK,Thread Group 1-113,text,true,,26121,115,1,1,http://192.168.16.69/,29,0,1
1574706608607,28,HTTP Request,200,OK,Thread Group 1-114,text,true,,26121,115,1,1,http://192.168.16.69/,20,0,1
1574706608666,13,HTTP Request,200,OK,Thread Group 1-115,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706608726,37,HTTP Request,200,OK,Thread Group 1-116,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,1
1574706608785,14,HTTP Request,200,OK,Thread Group 1-117,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706608844,16,HTTP Request,200,OK,Thread Group 1-118,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706608903,18,HTTP Request,200,OK,Thread Group 1-119,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706608961,24,HTTP Request,200,OK,Thread Group 1-120,text,true,,26121,115,1,1,http://192.168.16.69/,16,0,1
1574706609020,18,HTTP Request,200,OK,Thread Group 1-121,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706609079,18,HTTP Request,200,OK,Thread Group 1-122,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706609139,38,HTTP Request,200,OK,Thread Group 1-123,text,true,,26121,115,1,1,http://192.168.16.69/,29,0,1
1574706609198,13,HTTP Request,200,OK,Thread Group 1-124,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706609257,40,HTTP Request,200,OK,Thread Group 1-125,text,true,,26121,115,1,1,http://192.168.16.69/,31,0,1
1574706609315,15,HTTP Request,200,OK,Thread Group 1-126,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706609374,34,HTTP Request,200,OK,Thread Group 1-127,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,1
1574706609433,15,HTTP Request,200,OK,Thread Group 1-128,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706609492,13,HTTP Request,200,OK,Thread Group 1-129,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706609552,13,HTTP Request,200,OK,Thread Group 1-130,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706609610,23,HTTP Request,200,OK,Thread Group 1-131,text,true,,26121,115,1,1,http://192.168.16.69/,14,0,0
1574706609669,19,HTTP Request,200,OK,Thread Group 1-132,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,1
1574706609729,27,HTTP Request,200,OK,Thread Group 1-133,text,true,,26121,115,1,1,http://192.168.16.69/,16,0,0
1574706609788,21,HTTP Request,200,OK,Thread Group 1-134,text,true,,26121,115,1,1,http://192.168.16.69/,14,0,0
1574706609846,16,HTTP Request,200,OK,Thread Group 1-135,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706609906,15,HTTP Request,200,OK,Thread Group 1-136,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706609965,34,HTTP Request,200,OK,Thread Group 1-137,text,true,,26121,115,1,1,http://192.168.16.69/,26,0,1
1574706610024,13,HTTP Request,200,OK,Thread Group 1-138,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706610083,28,HTTP Request,200,OK,Thread Group 1-139,text,true,,26121,115,1,1,http://192.168.16.69/,20,0,1
1574706610141,33,HTTP Request,200,OK,Thread Group 1-140,text,true,,26121,115,1,1,http://192.168.16.69/,25,0,1
1574706610200,25,HTTP Request,200,OK,Thread Group 1-141,text,true,,26121,115,1,1,http://192.168.16.69/,18,0,1
1574706610260,37,HTTP Request,200,OK,Thread Group 1-142,text,true,,26121,115,1,1,http://192.168.16.69/,32,0,1
1574706610319,34,HTTP Request,200,OK,Thread Group 1-143,text,true,,26121,115,1,1,http://192.168.16.69/,25,0,0
1574706610377,16,HTTP Request,200,OK,Thread Group 1-144,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706610436,20,HTTP Request,200,OK,Thread Group 1-145,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,0
1574706610495,21,HTTP Request,200,OK,Thread Group 1-146,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,1
1574706610556,20,HTTP Request,200,OK,Thread Group 1-147,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,0
1574706610613,22,HTTP Request,200,OK,Thread Group 1-148,text,true,,26121,115,1,1,http://192.168.16.69/,14,0,1
1574706610672,18,HTTP Request,200,OK,Thread Group 1-149,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,0
1574706610732,25,HTTP Request,200,OK,Thread Group 1-150,text,true,,26121,115,1,1,http://192.168.16.69/,15,0,0
1574706610790,40,HTTP Request,200,OK,Thread Group 1-151,text,true,,26121,115,1,1,http://192.168.16.69/,31,0,1
1574706610850,22,HTTP Request,200,OK,Thread Group 1-152,text,true,,26121,115,1,1,http://192.168.16.69/,15,0,0
1574706610908,13,HTTP Request,200,OK,Thread Group 1-153,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706610968,28,HTTP Request,200,OK,Thread Group 1-154,text,true,,26121,115,1,1,http://192.168.16.69/,22,0,1
1574706611026,33,HTTP Request,200,OK,Thread Group 1-155,text,true,,26121,115,1,1,http://192.168.16.69/,26,0,1
1574706611086,34,HTTP Request,200,OK,Thread Group 1-156,text,true,,26121,115,1,1,http://192.168.16.69/,26,0,1
1574706611144,19,HTTP Request,200,OK,Thread Group 1-157,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,1
1574706611203,16,HTTP Request,200,OK,Thread Group 1-158,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706611263,38,HTTP Request,200,OK,Thread Group 1-159,text,true,,26121,115,1,1,http://192.168.16.69/,28,0,1
1574706611322,14,HTTP Request,200,OK,Thread Group 1-160,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706611381,42,HTTP Request,200,OK,Thread Group 1-161,text,true,,26121,115,1,1,http://192.168.16.69/,32,0,1
1574706611439,16,HTTP Request,200,OK,Thread Group 1-162,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706611499,13,HTTP Request,200,OK,Thread Group 1-163,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706611558,14,HTTP Request,200,OK,Thread Group 1-164,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706611616,16,HTTP Request,200,OK,Thread Group 1-165,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706611676,19,HTTP Request,200,OK,Thread Group 1-166,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706611734,20,HTTP Request,200,OK,Thread Group 1-167,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,1
1574706611794,16,HTTP Request,200,OK,Thread Group 1-168,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706611853,32,HTTP Request,200,OK,Thread Group 1-169,text,true,,26121,115,1,1,http://192.168.16.69/,23,0,1
