timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574706457476,31,HTTP Request,200,OK,Thread Group 1-88,text,true,,26121,115,1,1,http://192.168.16.70/,22,0,0
1574706457533,20,HTTP Request,200,OK,Thread Group 1-89,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706457593,110,HTTP Request,200,OK,Thread Group 1-90,text,true,,26121,115,2,2,http://192.168.16.70/,55,0,1
1574706457653,84,HTTP Request,200,OK,Thread Group 1-91,text,true,,26121,115,2,2,http://192.168.16.70/,65,0,1
1574706457711,35,HTTP Request,200,OK,Thread Group 1-92,text,true,,26121,115,1,1,http://192.168.16.70/,23,0,1
1574706457769,19,HTTP Request,200,OK,Thread Group 1-93,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706457829,126,HTTP Request,200,OK,Thread Group 1-94,text,true,,26121,115,3,3,http://192.168.16.70/,67,0,1
1574706457888,101,HTTP Request,200,OK,Thread Group 1-95,text,true,,26121,115,2,2,http://192.168.16.70/,82,0,1
1574706457947,52,HTTP Request,200,OK,Thread Group 1-96,text,true,,26121,115,1,1,http://192.168.16.70/,38,0,2
1574706458005,19,HTTP Request,200,OK,Thread Group 1-97,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706458065,101,HTTP Request,200,OK,Thread Group 1-98,text,true,,26121,115,2,2,http://192.168.16.70/,51,0,1
1574706458124,76,HTTP Request,200,OK,Thread Group 1-99,text,true,,26121,115,2,2,http://192.168.16.70/,50,0,1
1574706458182,38,HTTP Request,200,OK,Thread Group 1-100,text,true,,26121,115,1,1,http://192.168.16.70/,25,0,1
1574706458242,131,HTTP Request,200,OK,Thread Group 1-101,text,true,,26121,115,3,3,http://192.168.16.70/,59,0,3
1574706458301,104,HTTP Request,200,OK,Thread Group 1-102,text,true,,26121,115,2,2,http://192.168.16.70/,84,0,1
1574706458361,55,HTTP Request,200,OK,Thread Group 1-103,text,true,,26121,115,1,1,http://192.168.16.70/,40,0,1
1574706458418,20,HTTP Request,200,OK,Thread Group 1-104,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,1
1574706458477,24,HTTP Request,200,OK,Thread Group 1-105,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,1
1574706458537,26,HTTP Request,200,OK,Thread Group 1-106,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706458595,28,HTTP Request,200,OK,Thread Group 1-107,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706458654,27,HTTP Request,200,OK,Thread Group 1-108,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706458713,27,HTTP Request,200,OK,Thread Group 1-109,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,1
1574706458772,116,HTTP Request,200,OK,Thread Group 1-110,text,true,,26121,115,2,2,http://192.168.16.70/,53,0,1
1574706458832,104,HTTP Request,200,OK,Thread Group 1-111,text,true,,26121,115,2,2,http://192.168.16.70/,80,0,2
1574706458890,56,HTTP Request,200,OK,Thread Group 1-112,text,true,,26121,115,1,1,http://192.168.16.70/,44,0,1
1574706458949,20,HTTP Request,200,OK,Thread Group 1-113,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706459010,146,HTTP Request,200,OK,Thread Group 1-114,text,true,,26121,115,3,3,http://192.168.16.70/,75,0,1
1574706459068,121,HTTP Request,200,OK,Thread Group 1-115,text,true,,26121,115,3,3,http://192.168.16.70/,99,0,1
1574706459127,70,HTTP Request,200,OK,Thread Group 1-116,text,true,,26121,115,2,2,http://192.168.16.70/,47,0,1
1574706459185,24,HTTP Request,200,OK,Thread Group 1-117,text,true,,26121,115,1,1,http://192.168.16.70/,17,0,0
1574706459244,22,HTTP Request,200,OK,Thread Group 1-118,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,0
1574706459304,24,HTTP Request,200,OK,Thread Group 1-119,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,0
1574706459363,24,HTTP Request,200,OK,Thread Group 1-120,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,0
1574706459421,31,HTTP Request,200,OK,Thread Group 1-121,text,true,,26121,115,1,1,http://192.168.16.70/,19,0,1
1574706459481,95,HTTP Request,200,OK,Thread Group 1-122,text,true,,26121,115,2,2,http://192.168.16.70/,47,0,1
1574706459540,58,HTTP Request,200,OK,Thread Group 1-123,text,true,,26121,115,1,1,http://192.168.16.70/,45,0,1
1574706459599,25,HTTP Request,200,OK,Thread Group 1-124,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706459658,20,HTTP Request,200,OK,Thread Group 1-125,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706459718,94,HTTP Request,200,OK,Thread Group 1-126,text,true,,26121,115,2,2,http://192.168.16.70/,52,0,1
1574706459776,58,HTTP Request,200,OK,Thread Group 1-127,text,true,,26121,115,2,2,http://192.168.16.70/,44,0,1
1574706459835,34,HTTP Request,200,OK,Thread Group 1-128,text,true,,26121,115,1,1,http://192.168.16.70/,19,0,0
1574706459894,111,HTTP Request,200,OK,Thread Group 1-129,text,true,,26121,115,2,2,http://192.168.16.70/,53,0,1
1574706459953,89,HTTP Request,200,OK,Thread Group 1-130,text,true,,26121,115,2,2,http://192.168.16.70/,66,0,1
1574706460012,42,HTTP Request,200,OK,Thread Group 1-131,text,true,,26121,115,1,1,http://192.168.16.70/,29,0,0
1574706460070,26,HTTP Request,200,OK,Thread Group 1-132,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706460130,142,HTTP Request,200,OK,Thread Group 1-133,text,true,,26121,115,3,3,http://192.168.16.70/,54,0,1
1574706460189,118,HTTP Request,200,OK,Thread Group 1-134,text,true,,26121,115,3,3,http://192.168.16.70/,101,0,0
1574706460257,66,HTTP Request,200,OK,Thread Group 1-135,text,true,,26121,115,2,2,http://192.168.16.70/,46,0,4
1574706460306,24,HTTP Request,200,OK,Thread Group 1-136,text,true,,26121,115,1,1,http://192.168.16.70/,15,0,0
1574706460365,20,HTTP Request,200,OK,Thread Group 1-137,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706460424,111,HTTP Request,200,OK,Thread Group 1-138,text,true,,26121,115,2,2,http://192.168.16.70/,52,0,1
1574706460483,91,HTTP Request,200,OK,Thread Group 1-139,text,true,,26121,115,2,2,http://192.168.16.70/,72,0,1
1574706460541,40,HTTP Request,200,OK,Thread Group 1-140,text,true,,26121,115,1,1,http://192.168.16.70/,27,0,1
1574706460600,24,HTTP Request,200,OK,Thread Group 1-141,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706460659,22,HTTP Request,200,OK,Thread Group 1-142,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,1
1574706460720,37,HTTP Request,200,OK,Thread Group 1-143,text,true,,26121,115,1,1,http://192.168.16.70/,20,0,1
1574706460778,31,HTTP Request,200,OK,Thread Group 1-144,text,true,,26121,115,1,1,http://192.168.16.70/,18,0,0
1574706460837,25,HTTP Request,200,OK,Thread Group 1-145,text,true,,26121,115,1,1,http://192.168.16.70/,15,0,1
1574706460895,22,HTTP Request,200,OK,Thread Group 1-146,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,1
1574706460955,108,HTTP Request,200,OK,Thread Group 1-147,text,true,,26121,115,2,2,http://192.168.16.70/,73,0,2
1574706461014,69,HTTP Request,200,OK,Thread Group 1-148,text,true,,26121,115,2,2,http://192.168.16.70/,51,0,3
1574706461073,25,HTTP Request,200,OK,Thread Group 1-149,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706461132,76,HTTP Request,200,OK,Thread Group 1-150,text,true,,26121,115,2,2,http://192.168.16.70/,49,0,1
1574706461192,31,HTTP Request,200,OK,Thread Group 1-151,text,true,,26121,115,1,1,http://192.168.16.70/,22,0,0
1574706461250,21,HTTP Request,200,OK,Thread Group 1-152,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706461309,22,HTTP Request,200,OK,Thread Group 1-153,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706461367,23,HTTP Request,200,OK,Thread Group 1-154,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,0
1574706461426,27,HTTP Request,200,OK,Thread Group 1-155,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706461485,36,HTTP Request,200,OK,Thread Group 1-156,text,true,,26121,115,1,1,http://192.168.16.70/,22,0,0
1574706461544,23,HTTP Request,200,OK,Thread Group 1-157,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,0
1574706461603,33,HTTP Request,200,OK,Thread Group 1-158,text,true,,26121,115,1,1,http://192.168.16.70/,20,0,1
1574706461664,32,HTTP Request,200,OK,Thread Group 1-159,text,true,,26121,115,1,1,http://192.168.16.70/,18,0,0
1574706461723,32,HTTP Request,200,OK,Thread Group 1-160,text,true,,26121,115,1,1,http://192.168.16.70/,19,0,0
1574706461780,28,HTTP Request,200,OK,Thread Group 1-161,text,true,,26121,115,1,1,http://192.168.16.70/,19,0,0
1574706461840,19,HTTP Request,200,OK,Thread Group 1-162,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706461898,23,HTTP Request,200,OK,Thread Group 1-163,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,0
1574706461957,42,HTTP Request,200,OK,Thread Group 1-164,text,true,,26121,115,1,1,http://192.168.16.70/,31,0,2
1574706462016,29,HTTP Request,200,OK,Thread Group 1-165,text,true,,26121,115,1,1,http://192.168.16.70/,21,0,1
1574706462076,51,HTTP Request,200,OK,Thread Group 1-166,text,true,,26121,115,1,1,http://192.168.16.70/,39,0,1
1574706462134,23,HTTP Request,200,OK,Thread Group 1-167,text,true,,26121,115,1,1,http://192.168.16.70/,15,0,1
1574706462194,20,HTTP Request,200,OK,Thread Group 1-168,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706462253,23,HTTP Request,200,OK,Thread Group 1-169,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,0
