timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574706686964,15,HTTP Request,200,OK,Thread Group 1-102,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706687001,13,HTTP Request,200,OK,Thread Group 1-103,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706687038,44,HTTP Request,200,OK,Thread Group 1-104,text,true,,26121,115,2,2,http://192.168.16.69/,29,0,1
1574706687074,19,HTTP Request,200,OK,Thread Group 1-105,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,1
1574706687111,13,HTTP Request,200,OK,Thread Group 1-106,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706687149,43,HTTP Request,200,OK,Thread Group 1-107,text,true,,26121,115,2,2,http://192.168.16.69/,28,0,1
1574706687185,18,HTTP Request,200,OK,Thread Group 1-108,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,1
1574706687223,12,HTTP Request,200,OK,Thread Group 1-109,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706687259,45,HTTP Request,200,OK,Thread Group 1-110,text,true,,26121,115,2,2,http://192.168.16.69/,30,0,1
1574706687296,17,HTTP Request,200,OK,Thread Group 1-111,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706687333,12,HTTP Request,200,OK,Thread Group 1-112,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706687370,36,HTTP Request,200,OK,Thread Group 1-113,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,2
1574706687409,15,HTTP Request,200,OK,Thread Group 1-114,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706687447,19,HTTP Request,200,OK,Thread Group 1-115,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706687485,13,HTTP Request,200,OK,Thread Group 1-116,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706687519,13,HTTP Request,200,OK,Thread Group 1-117,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706687557,13,HTTP Request,200,OK,Thread Group 1-118,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706687593,33,HTTP Request,200,OK,Thread Group 1-119,text,true,,26121,115,1,1,http://192.168.16.69/,25,0,1
1574706687629,13,HTTP Request,200,OK,Thread Group 1-120,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706687667,22,HTTP Request,200,OK,Thread Group 1-121,text,true,,26121,115,1,1,http://192.168.16.69/,15,0,1
1574706687706,13,HTTP Request,200,OK,Thread Group 1-122,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706687750,13,HTTP Request,200,OK,Thread Group 1-123,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706687778,12,HTTP Request,200,OK,Thread Group 1-124,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706687815,34,HTTP Request,200,OK,Thread Group 1-125,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,1
1574706687851,15,HTTP Request,200,OK,Thread Group 1-126,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706687888,14,HTTP Request,200,OK,Thread Group 1-127,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706687925,14,HTTP Request,200,OK,Thread Group 1-128,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706687963,13,HTTP Request,200,OK,Thread Group 1-129,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706687999,13,HTTP Request,200,OK,Thread Group 1-130,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706688036,12,HTTP Request,200,OK,Thread Group 1-131,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706688073,13,HTTP Request,200,OK,Thread Group 1-132,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706688111,12,HTTP Request,200,OK,Thread Group 1-133,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706688149,31,HTTP Request,200,OK,Thread Group 1-134,text,true,,26121,115,1,1,http://192.168.16.69/,24,0,1
1574706688184,15,HTTP Request,200,OK,Thread Group 1-135,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706688221,25,HTTP Request,200,OK,Thread Group 1-136,text,true,,26121,115,1,1,http://192.168.16.69/,19,0,1
1574706688258,14,HTTP Request,200,OK,Thread Group 1-137,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706688295,14,HTTP Request,200,OK,Thread Group 1-138,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706688333,12,HTTP Request,200,OK,Thread Group 1-139,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706688370,13,HTTP Request,200,OK,Thread Group 1-140,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706688406,29,HTTP Request,200,OK,Thread Group 1-141,text,true,,26121,115,1,1,http://192.168.16.69/,21,0,1
1574706688443,12,HTTP Request,200,OK,Thread Group 1-142,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706688480,15,HTTP Request,200,OK,Thread Group 1-143,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,2
1574706688517,12,HTTP Request,200,OK,Thread Group 1-144,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706688555,31,HTTP Request,200,OK,Thread Group 1-145,text,true,,26121,115,1,1,http://192.168.16.69/,23,0,1
1574706688592,14,HTTP Request,200,OK,Thread Group 1-146,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706688628,13,HTTP Request,200,OK,Thread Group 1-147,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706688665,14,HTTP Request,200,OK,Thread Group 1-148,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706688703,45,HTTP Request,200,OK,Thread Group 1-149,text,true,,26121,115,2,2,http://192.168.16.69/,29,0,1
1574706688740,18,HTTP Request,200,OK,Thread Group 1-150,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,0
1574706688776,13,HTTP Request,200,OK,Thread Group 1-151,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706688814,13,HTTP Request,200,OK,Thread Group 1-152,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706688850,12,HTTP Request,200,OK,Thread Group 1-153,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706688887,15,HTTP Request,200,OK,Thread Group 1-154,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706688924,15,HTTP Request,200,OK,Thread Group 1-155,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706688961,15,HTTP Request,200,OK,Thread Group 1-156,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706688998,15,HTTP Request,200,OK,Thread Group 1-157,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706689036,17,HTTP Request,200,OK,Thread Group 1-158,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706689073,17,HTTP Request,200,OK,Thread Group 1-159,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706689109,13,HTTP Request,200,OK,Thread Group 1-160,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706689149,13,HTTP Request,200,OK,Thread Group 1-161,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706689183,13,HTTP Request,200,OK,Thread Group 1-162,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706689220,20,HTTP Request,200,OK,Thread Group 1-163,text,true,,26121,115,1,1,http://192.168.16.69/,12,0,0
1574706689257,22,HTTP Request,200,OK,Thread Group 1-164,text,true,,26121,115,1,1,http://192.168.16.69/,15,0,1
1574706689295,14,HTTP Request,200,OK,Thread Group 1-165,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706689332,13,HTTP Request,200,OK,Thread Group 1-166,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706689368,14,HTTP Request,200,OK,Thread Group 1-167,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706689405,13,HTTP Request,200,OK,Thread Group 1-168,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706689442,14,HTTP Request,200,OK,Thread Group 1-169,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706689480,14,HTTP Request,200,OK,Thread Group 1-170,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706689517,12,HTTP Request,200,OK,Thread Group 1-171,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706689553,13,HTTP Request,200,OK,Thread Group 1-172,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706689592,14,HTTP Request,200,OK,Thread Group 1-173,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706689627,13,HTTP Request,200,OK,Thread Group 1-174,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706689665,16,HTTP Request,200,OK,Thread Group 1-175,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,1
1574706689702,38,HTTP Request,200,OK,Thread Group 1-176,text,true,,26121,115,2,2,http://192.168.16.69/,28,0,1
1574706689738,21,HTTP Request,200,OK,Thread Group 1-177,text,true,,26121,115,1,1,http://192.168.16.69/,15,0,1
1574706689775,13,HTTP Request,200,OK,Thread Group 1-178,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706689813,13,HTTP Request,200,OK,Thread Group 1-179,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706689850,44,HTTP Request,200,OK,Thread Group 1-180,text,true,,26121,115,2,2,http://192.168.16.69/,29,0,2
1574706689888,15,HTTP Request,200,OK,Thread Group 1-181,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706689927,14,HTTP Request,200,OK,Thread Group 1-182,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706689963,16,HTTP Request,200,OK,Thread Group 1-183,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706689999,15,HTTP Request,200,OK,Thread Group 1-184,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706690035,15,HTTP Request,200,OK,Thread Group 1-185,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706690071,15,HTTP Request,200,OK,Thread Group 1-186,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706690109,14,HTTP Request,200,OK,Thread Group 1-187,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706690147,20,HTTP Request,200,OK,Thread Group 1-188,text,true,,26121,115,1,1,http://192.168.16.69/,14,0,1
1574706690183,13,HTTP Request,200,OK,Thread Group 1-189,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706690220,12,HTTP Request,200,OK,Thread Group 1-190,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706690256,13,HTTP Request,200,OK,Thread Group 1-191,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706690293,17,HTTP Request,200,OK,Thread Group 1-192,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706690331,15,HTTP Request,200,OK,Thread Group 1-193,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706690367,15,HTTP Request,200,OK,Thread Group 1-194,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706690404,16,HTTP Request,200,OK,Thread Group 1-195,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706690441,44,HTTP Request,200,OK,Thread Group 1-196,text,true,,26121,115,2,2,http://192.168.16.69/,29,0,1
1574706690479,18,HTTP Request,200,OK,Thread Group 1-197,text,true,,26121,115,1,1,http://192.168.16.69/,13,0,0
1574706690516,12,HTTP Request,200,OK,Thread Group 1-198,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706690552,35,HTTP Request,200,OK,Thread Group 1-199,text,true,,26121,115,1,1,http://192.168.16.69/,27,0,1
1574706690588,14,HTTP Request,200,OK,Thread Group 1-200,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706690625,14,HTTP Request,200,OK,Thread Group 1-201,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706690662,13,HTTP Request,200,OK,Thread Group 1-202,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706690700,12,HTTP Request,200,OK,Thread Group 1-203,text,true,,26121,115,1,1,http://192.168.16.69/,7,0,0
1574706690737,14,HTTP Request,200,OK,Thread Group 1-204,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706690773,14,HTTP Request,200,OK,Thread Group 1-205,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706690810,12,HTTP Request,200,OK,Thread Group 1-206,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706690847,13,HTTP Request,200,OK,Thread Group 1-207,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706690884,13,HTTP Request,200,OK,Thread Group 1-208,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706690921,13,HTTP Request,200,OK,Thread Group 1-209,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706690958,13,HTTP Request,200,OK,Thread Group 1-210,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706690995,13,HTTP Request,200,OK,Thread Group 1-211,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706691032,14,HTTP Request,200,OK,Thread Group 1-212,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706691069,15,HTTP Request,200,OK,Thread Group 1-213,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706691106,14,HTTP Request,200,OK,Thread Group 1-214,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706691143,14,HTTP Request,200,OK,Thread Group 1-215,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,1
1574706691181,14,HTTP Request,200,OK,Thread Group 1-216,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706691217,13,HTTP Request,200,OK,Thread Group 1-217,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706691254,13,HTTP Request,200,OK,Thread Group 1-218,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,1
1574706691291,14,HTTP Request,200,OK,Thread Group 1-219,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,1
1574706691329,12,HTTP Request,200,OK,Thread Group 1-220,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706691366,13,HTTP Request,200,OK,Thread Group 1-221,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
1574706691402,16,HTTP Request,200,OK,Thread Group 1-222,text,true,,26121,115,1,1,http://192.168.16.69/,10,0,0
1574706691439,14,HTTP Request,200,OK,Thread Group 1-223,text,true,,26121,115,1,1,http://192.168.16.69/,9,0,0
1574706691477,42,HTTP Request,200,OK,Thread Group 1-224,text,true,,26121,115,2,2,http://192.168.16.69/,29,0,1
1574706691514,16,HTTP Request,200,OK,Thread Group 1-225,text,true,,26121,115,1,1,http://192.168.16.69/,11,0,0
1574706691550,12,HTTP Request,200,OK,Thread Group 1-226,text,true,,26121,115,1,1,http://192.168.16.69/,8,0,0
