timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574706426525,50,HTTP Request,200,OK,Thread Group 1-25,text,true,,26121,115,1,1,http://192.168.16.70/,37,0,0
1574706426725,64,HTTP Request,200,OK,Thread Group 1-26,text,true,,26121,115,1,1,http://192.168.16.70/,49,0,1
1574706426925,64,HTTP Request,200,OK,Thread Group 1-27,text,true,,26121,115,1,1,http://192.168.16.70/,47,0,1
1574706427125,54,HTTP Request,200,OK,Thread Group 1-28,text,true,,26121,115,1,1,http://192.168.16.70/,42,0,0
1574706427326,35,HTTP Request,200,OK,Thread Group 1-29,text,true,,26121,115,1,1,http://192.168.16.70/,27,0,1
1574706427525,68,HTTP Request,200,OK,Thread Group 1-30,text,true,,26121,115,1,1,http://192.168.16.70/,49,0,0
1574706427725,77,HTTP Request,200,OK,Thread Group 1-31,text,true,,26121,115,1,1,http://192.168.16.70/,45,0,1
1574706427925,63,HTTP Request,200,OK,Thread Group 1-32,text,true,,26121,115,1,1,http://192.168.16.70/,45,0,1
1574706428126,71,HTTP Request,200,OK,Thread Group 1-33,text,true,,26121,115,1,1,http://192.168.16.70/,41,0,1
1574706428325,75,HTTP Request,200,OK,Thread Group 1-34,text,true,,26121,115,1,1,http://192.168.16.70/,50,0,1
1574706428525,70,HTTP Request,200,OK,Thread Group 1-35,text,true,,26121,115,1,1,http://192.168.16.70/,49,0,1
1574706428725,90,HTTP Request,200,OK,Thread Group 1-36,text,true,,26121,115,1,1,http://192.168.16.70/,54,0,1
1574706428925,85,HTTP Request,200,OK,Thread Group 1-37,text,true,,26121,115,1,1,http://192.168.16.70/,47,0,1
1574706429125,72,HTTP Request,200,OK,Thread Group 1-38,text,true,,26121,115,1,1,http://192.168.16.70/,42,0,0
1574706429326,92,HTTP Request,200,OK,Thread Group 1-39,text,true,,26121,115,1,1,http://192.168.16.70/,49,0,1
1574706429535,66,HTTP Request,200,OK,Thread Group 1-40,text,true,,26121,115,1,1,http://192.168.16.70/,55,0,1
1574706429725,108,HTTP Request,200,OK,Thread Group 1-41,text,true,,26121,115,1,1,http://192.168.16.70/,62,0,1
1574706429925,84,HTTP Request,200,OK,Thread Group 1-42,text,true,,26121,115,1,1,http://192.168.16.70/,49,0,1
1574706430125,85,HTTP Request,200,OK,Thread Group 1-43,text,true,,26121,115,1,1,http://192.168.16.70/,52,0,0
1574706430325,89,HTTP Request,200,OK,Thread Group 1-44,text,true,,26121,115,1,1,http://192.168.16.70/,53,0,1
1574706430525,75,HTTP Request,200,OK,Thread Group 1-45,text,true,,26121,115,1,1,http://192.168.16.70/,56,0,1
1574706430725,100,HTTP Request,200,OK,Thread Group 1-46,text,true,,26121,115,1,1,http://192.168.16.70/,82,0,1
1574706430925,82,HTTP Request,200,OK,Thread Group 1-47,text,true,,26121,115,1,1,http://192.168.16.70/,51,0,1
1574706431125,32,HTTP Request,200,OK,Thread Group 1-48,text,true,,26121,115,1,1,http://192.168.16.70/,18,0,1
1574706431325,80,HTTP Request,200,OK,Thread Group 1-49,text,true,,26121,115,1,1,http://192.168.16.70/,48,0,1
1574706431525,78,HTTP Request,200,OK,Thread Group 1-50,text,true,,26121,115,1,1,http://192.168.16.70/,49,0,1
