timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1574706528951,19,HTTP Request,200,OK,Thread Group 1-52,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706528993,24,HTTP Request,200,OK,Thread Group 1-53,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,0
1574706529033,22,HTTP Request,200,OK,Thread Group 1-54,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,0
1574706529064,58,HTTP Request,200,OK,Thread Group 1-55,text,true,,26121,115,2,2,http://192.168.16.70/,34,0,1
1574706529101,30,HTTP Request,200,OK,Thread Group 1-56,text,true,,26121,115,1,1,http://192.168.16.70/,19,0,0
1574706529141,19,HTTP Request,200,OK,Thread Group 1-57,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706529175,85,HTTP Request,200,OK,Thread Group 1-58,text,true,,26121,115,3,3,http://192.168.16.70/,30,0,1
1574706529208,102,HTTP Request,200,OK,Thread Group 1-59,text,true,,26121,115,3,3,http://192.168.16.70/,46,0,1
1574706529284,62,HTTP Request,200,OK,Thread Group 1-61,text,true,,26121,115,3,3,http://192.168.16.70/,33,0,0
1574706529248,104,HTTP Request,200,OK,Thread Group 1-60,text,true,,26121,115,2,2,http://192.168.16.70/,77,0,8
1574706529319,53,HTTP Request,200,OK,Thread Group 1-62,text,true,,26121,115,2,2,http://192.168.16.70/,34,0,0
1574706529358,26,HTTP Request,200,OK,Thread Group 1-63,text,true,,26121,115,1,1,http://192.168.16.70/,17,0,0
1574706529394,19,HTTP Request,200,OK,Thread Group 1-64,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706529432,20,HTTP Request,200,OK,Thread Group 1-65,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706529468,19,HTTP Request,200,OK,Thread Group 1-66,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706529506,127,HTTP Request,200,OK,Thread Group 1-67,text,true,,26121,115,4,4,http://192.168.16.70/,68,0,1
1574706529546,110,HTTP Request,200,OK,Thread Group 1-68,text,true,,26121,115,4,4,http://192.168.16.70/,82,0,1
1574706529585,86,HTTP Request,200,OK,Thread Group 1-69,text,true,,26121,115,3,3,http://192.168.16.70/,60,0,4
1574706529619,66,HTTP Request,200,OK,Thread Group 1-70,text,true,,26121,115,2,2,http://192.168.16.70/,50,0,1
1574706529655,35,HTTP Request,200,OK,Thread Group 1-71,text,true,,26121,115,1,1,http://192.168.16.70/,24,0,1
1574706529696,20,HTTP Request,200,OK,Thread Group 1-72,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,0
1574706529729,19,HTTP Request,200,OK,Thread Group 1-73,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,1
1574706529765,22,HTTP Request,200,OK,Thread Group 1-74,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,1
1574706529800,21,HTTP Request,200,OK,Thread Group 1-75,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706529839,180,HTTP Request,200,OK,Thread Group 1-76,text,true,,26121,115,5,5,http://192.168.16.70/,86,0,1
1574706529876,163,HTTP Request,200,OK,Thread Group 1-77,text,true,,26121,115,5,5,http://192.168.16.70/,112,0,1
1574706529915,161,HTTP Request,200,OK,Thread Group 1-78,text,true,,26121,115,5,5,http://192.168.16.70/,132,0,1
1574706529949,144,HTTP Request,200,OK,Thread Group 1-79,text,true,,26121,115,4,4,http://192.168.16.70/,119,0,5
1574706529988,118,HTTP Request,200,OK,Thread Group 1-80,text,true,,26121,115,4,4,http://192.168.16.70/,92,0,0
1574706530023,122,HTTP Request,200,OK,Thread Group 1-81,text,true,,26121,115,4,4,http://192.168.16.70/,89,0,0
1574706530060,101,HTTP Request,200,OK,Thread Group 1-82,text,true,,26121,115,3,3,http://192.168.16.70/,73,0,1
1574706530101,60,HTTP Request,200,OK,Thread Group 1-83,text,true,,26121,115,2,2,http://192.168.16.70/,37,0,0
1574706530136,49,HTTP Request,200,OK,Thread Group 1-84,text,true,,26121,115,2,2,http://192.168.16.70/,32,0,0
1574706530171,23,HTTP Request,200,OK,Thread Group 1-85,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,0
1574706530208,19,HTTP Request,200,OK,Thread Group 1-86,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706530245,24,HTTP Request,200,OK,Thread Group 1-87,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706530283,20,HTTP Request,200,OK,Thread Group 1-88,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706530318,20,HTTP Request,200,OK,Thread Group 1-89,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706530355,25,HTTP Request,200,OK,Thread Group 1-90,text,true,,26121,115,1,1,http://192.168.16.70/,16,0,1
1574706530392,26,HTTP Request,200,OK,Thread Group 1-91,text,true,,26121,115,1,1,http://192.168.16.70/,17,0,1
1574706530430,24,HTTP Request,200,OK,Thread Group 1-92,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,1
1574706530467,124,HTTP Request,200,OK,Thread Group 1-93,text,true,,26121,115,4,4,http://192.168.16.70/,75,0,1
1574706530505,105,HTTP Request,200,OK,Thread Group 1-94,text,true,,26121,115,3,3,http://192.168.16.70/,71,0,1
1574706530542,91,HTTP Request,200,OK,Thread Group 1-95,text,true,,26121,115,3,3,http://192.168.16.70/,62,0,1
1574706530578,66,HTTP Request,200,OK,Thread Group 1-96,text,true,,26121,115,2,2,http://192.168.16.70/,46,0,1
1574706530614,36,HTTP Request,200,OK,Thread Group 1-97,text,true,,26121,115,1,1,http://192.168.16.70/,27,0,1
1574706530656,26,HTTP Request,200,OK,Thread Group 1-98,text,true,,26121,115,1,1,http://192.168.16.70/,15,0,0
1574706530689,122,HTTP Request,200,OK,Thread Group 1-99,text,true,,26121,115,4,4,http://192.168.16.70/,96,0,1
1574706530727,103,HTTP Request,200,OK,Thread Group 1-100,text,true,,26121,115,3,3,http://192.168.16.70/,74,0,3
1574706530765,69,HTTP Request,200,OK,Thread Group 1-101,text,true,,26121,115,2,2,http://192.168.16.70/,46,0,7
1574706530806,53,HTTP Request,200,OK,Thread Group 1-102,text,true,,26121,115,2,2,http://192.168.16.70/,39,0,1
1574706530837,28,HTTP Request,200,OK,Thread Group 1-103,text,true,,26121,115,1,1,http://192.168.16.70/,17,0,1
1574706530879,25,HTTP Request,200,OK,Thread Group 1-104,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,1
1574706530910,31,HTTP Request,200,OK,Thread Group 1-105,text,true,,26121,115,1,1,http://192.168.16.70/,22,0,1
1574706530948,22,HTTP Request,200,OK,Thread Group 1-106,text,true,,26121,115,1,1,http://192.168.16.70/,10,0,0
1574706530991,21,HTTP Request,200,OK,Thread Group 1-107,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706531037,21,HTTP Request,200,OK,Thread Group 1-108,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,1
1574706531059,21,HTTP Request,200,OK,Thread Group 1-109,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706531097,140,HTTP Request,200,OK,Thread Group 1-110,text,true,,26121,115,4,4,http://192.168.16.70/,105,0,1
1574706531134,119,HTTP Request,200,OK,Thread Group 1-111,text,true,,26121,115,4,4,http://192.168.16.70/,94,0,1
1574706531171,91,HTTP Request,200,OK,Thread Group 1-112,text,true,,26121,115,3,3,http://192.168.16.70/,68,0,1
1574706531207,82,HTTP Request,200,OK,Thread Group 1-113,text,true,,26121,115,3,3,http://192.168.16.70/,59,0,0
1574706531244,53,HTTP Request,200,OK,Thread Group 1-114,text,true,,26121,115,2,2,http://192.168.16.70/,32,0,0
1574706531280,25,HTTP Request,200,OK,Thread Group 1-115,text,true,,26121,115,1,1,http://192.168.16.70/,15,0,0
1574706531317,20,HTTP Request,200,OK,Thread Group 1-116,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706531354,20,HTTP Request,200,OK,Thread Group 1-117,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,1
1574706531392,108,HTTP Request,200,OK,Thread Group 1-118,text,true,,26121,115,3,3,http://192.168.16.70/,76,0,1
1574706531429,96,HTTP Request,200,OK,Thread Group 1-119,text,true,,26121,115,3,3,http://192.168.16.70/,65,0,1
1574706531466,60,HTTP Request,200,OK,Thread Group 1-120,text,true,,26121,115,2,2,http://192.168.16.70/,41,0,0
1574706531502,34,HTTP Request,200,OK,Thread Group 1-121,text,true,,26121,115,1,1,http://192.168.16.70/,26,0,1
1574706531539,19,HTTP Request,200,OK,Thread Group 1-122,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,1
1574706531576,19,HTTP Request,200,OK,Thread Group 1-123,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706531614,113,HTTP Request,200,OK,Thread Group 1-124,text,true,,26121,115,4,4,http://192.168.16.70/,56,0,1
1574706531651,109,HTTP Request,200,OK,Thread Group 1-125,text,true,,26121,115,3,3,http://192.168.16.70/,80,0,1
1574706531688,81,HTTP Request,200,OK,Thread Group 1-126,text,true,,26121,115,3,3,http://192.168.16.70/,55,0,1
1574706531724,60,HTTP Request,200,OK,Thread Group 1-127,text,true,,26121,115,2,2,http://192.168.16.70/,34,0,1
1574706531762,30,HTTP Request,200,OK,Thread Group 1-128,text,true,,26121,115,1,1,http://192.168.16.70/,22,0,0
1574706531798,29,HTTP Request,200,OK,Thread Group 1-129,text,true,,26121,115,1,1,http://192.168.16.70/,21,0,0
1574706531836,20,HTTP Request,200,OK,Thread Group 1-130,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706531874,88,HTTP Request,200,OK,Thread Group 1-131,text,true,,26121,115,3,3,http://192.168.16.70/,56,0,1
1574706531910,65,HTTP Request,200,OK,Thread Group 1-132,text,true,,26121,115,2,2,http://192.168.16.70/,45,0,1
1574706531947,44,HTTP Request,200,OK,Thread Group 1-133,text,true,,26121,115,2,2,http://192.168.16.70/,28,0,0
1574706531983,19,HTTP Request,200,OK,Thread Group 1-134,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706532021,22,HTTP Request,200,OK,Thread Group 1-135,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706532057,27,HTTP Request,200,OK,Thread Group 1-136,text,true,,26121,115,1,1,http://192.168.16.70/,18,0,1
1574706532094,19,HTTP Request,200,OK,Thread Group 1-137,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706532132,19,HTTP Request,200,OK,Thread Group 1-138,text,true,,26121,115,1,1,http://192.168.16.70/,10,0,0
1574706532168,21,HTTP Request,200,OK,Thread Group 1-139,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706532206,102,HTTP Request,200,OK,Thread Group 1-140,text,true,,26121,115,3,3,http://192.168.16.70/,61,0,1
1574706532244,87,HTTP Request,200,OK,Thread Group 1-141,text,true,,26121,115,3,3,http://192.168.16.70/,55,0,1
1574706532280,61,HTTP Request,200,OK,Thread Group 1-142,text,true,,26121,115,2,2,http://192.168.16.70/,32,0,0
1574706532317,36,HTTP Request,200,OK,Thread Group 1-143,text,true,,26121,115,2,2,http://192.168.16.70/,23,0,1
1574706532354,23,HTTP Request,200,OK,Thread Group 1-144,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,0
1574706532391,20,HTTP Request,200,OK,Thread Group 1-145,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706532427,21,HTTP Request,200,OK,Thread Group 1-146,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,1
1574706532464,21,HTTP Request,200,OK,Thread Group 1-147,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706532502,133,HTTP Request,200,OK,Thread Group 1-148,text,true,,26121,115,4,4,http://192.168.16.70/,76,0,1
1574706532538,126,HTTP Request,200,OK,Thread Group 1-149,text,true,,26121,115,4,4,http://192.168.16.70/,93,0,2
1574706532578,96,HTTP Request,200,OK,Thread Group 1-150,text,true,,26121,115,3,3,http://192.168.16.70/,62,0,1
1574706532612,63,HTTP Request,200,OK,Thread Group 1-151,text,true,,26121,115,2,2,http://192.168.16.70/,35,0,1
1574706532650,33,HTTP Request,200,OK,Thread Group 1-152,text,true,,26121,115,1,1,http://192.168.16.70/,21,0,1
1574706532687,19,HTTP Request,200,OK,Thread Group 1-153,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706532723,26,HTTP Request,200,OK,Thread Group 1-154,text,true,,26121,115,1,1,http://192.168.16.70/,17,0,1
1574706532760,25,HTTP Request,200,OK,Thread Group 1-155,text,true,,26121,115,1,1,http://192.168.16.70/,17,0,1
1574706532800,19,HTTP Request,200,OK,Thread Group 1-156,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706532837,20,HTTP Request,200,OK,Thread Group 1-157,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706532873,70,HTTP Request,200,OK,Thread Group 1-158,text,true,,26121,115,2,2,http://192.168.16.70/,46,0,0
1574706532910,45,HTTP Request,200,OK,Thread Group 1-159,text,true,,26121,115,2,2,http://192.168.16.70/,27,0,1
1574706532945,23,HTTP Request,200,OK,Thread Group 1-160,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,1
1574706532991,19,HTTP Request,200,OK,Thread Group 1-161,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706533020,21,HTTP Request,200,OK,Thread Group 1-162,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706533056,20,HTTP Request,200,OK,Thread Group 1-163,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706533093,37,HTTP Request,200,OK,Thread Group 1-164,text,true,,26121,115,2,2,http://192.168.16.70/,27,0,1
1574706533130,23,HTTP Request,200,OK,Thread Group 1-165,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,0
1574706533169,61,HTTP Request,200,OK,Thread Group 1-166,text,true,,26121,115,2,2,http://192.168.16.70/,31,0,0
1574706533206,56,HTTP Request,200,OK,Thread Group 1-167,text,true,,26121,115,2,2,http://192.168.16.70/,32,0,0
1574706533241,31,HTTP Request,200,OK,Thread Group 1-168,text,true,,26121,115,1,1,http://192.168.16.70/,19,0,1
1574706533278,22,HTTP Request,200,OK,Thread Group 1-169,text,true,,26121,115,1,1,http://192.168.16.70/,14,0,1
1574706533315,19,HTTP Request,200,OK,Thread Group 1-170,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706533352,20,HTTP Request,200,OK,Thread Group 1-171,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,1
1574706533389,22,HTTP Request,200,OK,Thread Group 1-172,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,1
1574706533426,20,HTTP Request,200,OK,Thread Group 1-173,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706533463,86,HTTP Request,200,OK,Thread Group 1-174,text,true,,26121,115,3,3,http://192.168.16.70/,54,0,1
1574706533501,60,HTTP Request,200,OK,Thread Group 1-175,text,true,,26121,115,2,2,http://192.168.16.70/,43,0,0
1574706533538,31,HTTP Request,200,OK,Thread Group 1-176,text,true,,26121,115,1,1,http://192.168.16.70/,22,0,1
1574706533575,20,HTTP Request,200,OK,Thread Group 1-177,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706533611,19,HTTP Request,200,OK,Thread Group 1-178,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706533648,19,HTTP Request,200,OK,Thread Group 1-179,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706533685,69,HTTP Request,200,OK,Thread Group 1-180,text,true,,26121,115,2,2,http://192.168.16.70/,48,0,1
1574706533722,49,HTTP Request,200,OK,Thread Group 1-181,text,true,,26121,115,2,2,http://192.168.16.70/,30,0,1
1574706533759,27,HTTP Request,200,OK,Thread Group 1-182,text,true,,26121,115,1,1,http://192.168.16.70/,18,0,1
1574706533796,20,HTTP Request,200,OK,Thread Group 1-183,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706533835,69,HTTP Request,200,OK,Thread Group 1-184,text,true,,26121,115,2,2,http://192.168.16.70/,53,0,1
1574706533871,38,HTTP Request,200,OK,Thread Group 1-185,text,true,,26121,115,1,1,http://192.168.16.70/,26,0,0
1574706533911,20,HTTP Request,200,OK,Thread Group 1-186,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,1
1574706533944,20,HTTP Request,200,OK,Thread Group 1-187,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,0
1574706533983,54,HTTP Request,200,OK,Thread Group 1-188,text,true,,26121,115,2,2,http://192.168.16.70/,34,0,1
1574706534019,25,HTTP Request,200,OK,Thread Group 1-189,text,true,,26121,115,1,1,http://192.168.16.70/,17,0,0
1574706534055,19,HTTP Request,200,OK,Thread Group 1-190,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706534094,33,HTTP Request,200,OK,Thread Group 1-191,text,true,,26121,115,1,1,http://192.168.16.70/,23,0,1
1574706534141,19,HTTP Request,200,OK,Thread Group 1-192,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706534168,19,HTTP Request,200,OK,Thread Group 1-193,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706534203,19,HTTP Request,200,OK,Thread Group 1-194,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706534241,21,HTTP Request,200,OK,Thread Group 1-195,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706534277,21,HTTP Request,200,OK,Thread Group 1-196,text,true,,26121,115,1,1,http://192.168.16.70/,13,0,1
1574706534314,20,HTTP Request,200,OK,Thread Group 1-197,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,1
1574706534351,22,HTTP Request,200,OK,Thread Group 1-198,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,1
1574706534388,19,HTTP Request,200,OK,Thread Group 1-199,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
1574706534425,18,HTTP Request,200,OK,Thread Group 1-200,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706534462,18,HTTP Request,200,OK,Thread Group 1-201,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706534499,19,HTTP Request,200,OK,Thread Group 1-202,text,true,,26121,115,1,1,http://192.168.16.70/,11,0,0
1574706534536,36,HTTP Request,200,OK,Thread Group 1-203,text,true,,26121,115,1,1,http://192.168.16.70/,27,0,2
1574706534573,19,HTTP Request,200,OK,Thread Group 1-204,text,true,,26121,115,1,1,http://192.168.16.70/,12,0,0
